SampleName	HALLMARK.ADIPOGENESIS	HALLMARK.ALLOGRAFT.REJECTION	HALLMARK.ANDROGEN.RESPONSE	HALLMARK.ANGIOGENESIS	HALLMARK.APICAL.JUNCTION	HALLMARK.APICAL.SURFACE	HALLMARK.APOPTOSIS	HALLMARK.BILE.ACID.METABOLISM	HALLMARK.CHOLESTEROL.HOMEOSTASIS	HALLMARK.COAGULATION	HALLMARK.COMPLEMENT	HALLMARK.DNA.REPAIR	HALLMARK.E2F.TARGETS	HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	HALLMARK.ESTROGEN.RESPONSE.EARLY	HALLMARK.ESTROGEN.RESPONSE.LATE	HALLMARK.FATTY.ACID.METABOLISM	HALLMARK.G2M.CHECKPOINT	HALLMARK.GLYCOLYSIS	HALLMARK.HEDGEHOG.SIGNALING	HALLMARK.HEME.METABOLISM	HALLMARK.HYPOXIA	HALLMARK.IL2.STAT5.SIGNALING	HALLMARK.IL6.JAK.STAT3.SIGNALING	HALLMARK.INFLAMMATORY.RESPONSE	HALLMARK.INTERFERON.ALPHA.RESPONSE	HALLMARK.INTERFERON.GAMMA.RESPONSE	HALLMARK.KRAS.SIGNALING.DN	HALLMARK.KRAS.SIGNALING.UP	HALLMARK.MITOTIC.SPINDLE	HALLMARK.MTORC1.SIGNALING	HALLMARK.MYC.TARGETS.V1	HALLMARK.MYC.TARGETS.V2	HALLMARK.MYOGENESIS	HALLMARK.NOTCH.SIGNALING	HALLMARK.OXIDATIVE.PHOSPHORYLATION	HALLMARK.P53.PATHWAY	HALLMARK.PANCREAS.BETA.CELLS	HALLMARK.PEROXISOME	HALLMARK.PI3K.AKT.MTOR.SIGNALING	HALLMARK.PROTEIN.SECRETION	HALLMARK.REACTIVE.OXYGEN.SPECIES.PATHWAY	HALLMARK.SPERMATOGENESIS	HALLMARK.TGF.BETA.SIGNALING	HALLMARK.TNFA.SIGNALING.VIA.NFKB	HALLMARK.UNFOLDED.PROTEIN.RESPONSE	HALLMARK.UV.RESPONSE.DN	HALLMARK.UV.RESPONSE.UP	HALLMARK.WNT.BETA.CATENIN.SIGNALING	HALLMARK.XENOBIOTIC.METABOLISM
Gide_Cell_2019.iP13.ar.891	0.38729916615959814	0.44408228978937603	0.4280072427505205	0.31008590729180574	0.2525464650080731	0.1139765567980077	0.3937173467739079	0.1517832882046111	0.33910284685435105	0.2595637030576504	0.40943748945869474	0.3071587766210944	0.3206635992588714	0.377452210893448	0.1517567163674089	0.1426314871469077	0.32449769138726253	0.3456521190675849	0.2749680623919363	0.20539430541410916	0.26385097388215967	0.287805365809025	0.2857119387175128	0.29699728350330135	0.2335990376115518	0.5167610847662637	0.5300099018541252	-0.18544998749276104	0.24519331177337422	0.47268759915123937	0.45296737025133177	0.5246340712520566	0.25221901074975983	0.12481910579399168	0.2787735330073499	0.45151031009342807	0.2840344987593957	-0.07831106871511534	0.3153035804929989	0.41476906950842823	0.5352271762977688	0.41461005200004425	-0.03371962085486925	0.4399876506166333	0.27980299624646465	0.4748645491300763	0.4242216159544391	0.2789650915266803	0.17822377762288313	0.24357412422336316
Gide_Cell_2019.iP13.ar.892	0.3753648504286414	0.39899637164709456	0.41744558935430387	0.25938459095235267	0.23858264857456438	0.12353264330223845	0.3734952229338695	0.12684668668787638	0.3589865649043965	0.2156998672937678	0.37165525267234706	0.3465920785211102	0.405674478403476	0.2401792718189625	0.1605409149864737	0.14876439500591113	0.3214873046255312	0.4276098468266589	0.2828802405719401	0.21875527313206192	0.25483074145043394	0.2632536339561207	0.24726565802665873	0.23541621656013276	0.17232346709028185	0.5315548212978145	0.5243710222681359	-0.18054640603893699	0.19497242468564763	0.5080286222614024	0.4846930981979792	0.5702924045124957	0.3223045232410331	0.11894407822934285	0.27492457164276324	0.4682821745019072	0.2776296079754087	-0.05713192976282474	0.3087690734732306	0.4100173078997861	0.5432324638888895	0.3971901810985097	0.014768211855058885	0.3994615304928192	0.24634124161529963	0.4757824453582078	0.39524159467917264	0.2778624339397107	0.2123775931964279	0.19407802925031323
Gide_Cell_2019.iP14.ar.893	0.37722475687772195	0.13700561713949314	0.4105360001846066	0.3180560225385075	0.2429676682963526	0.02155521966815931	0.28787959081659453	0.13503575356750663	0.3498952043451927	0.17427675575617024	0.22175709468091123	0.359202628409208	0.47261881696336305	0.36751092647592404	0.13252493947732474	0.11966684118347969	0.33323599835909096	0.4756163636134895	0.29625292970247863	0.27297090322447604	0.22521829656192627	0.2555407964699735	0.15548126084192876	0.08376558783142976	0.05071907230659394	0.31858066187229217	0.2824052590745302	-0.19323406345937671	0.12437302953987052	0.5058553784102154	0.44820055438618156	0.6108166681003849	0.39318531869050233	0.1640893803300194	0.2778217270469702	0.4781417091661097	0.222366442267261	-0.07231672722505948	0.28619848690686395	0.3372779621631212	0.5216151025645879	0.34825996974712925	0.010498443429736277	0.4128289488389472	0.12818386934369788	0.46307282935374344	0.4706700542716131	0.22208141153727123	0.19768220845798434	0.14918127341171744
Gide_Cell_2019.iP15.ar.894	0.3563146079668717	0.21540471103382264	0.3935266878603907	0.2705070113487474	0.2684176574527208	0.06269005204147778	0.3062507676987712	0.09568268716737792	0.3342389275039859	0.19830469606400825	0.23860475959519206	0.3735249547919355	0.5147557784160912	0.3278716195945675	0.14895630502995214	0.15994025594232428	0.3156199938629851	0.5188990508237658	0.2846091819412151	0.25509114445357467	0.24459644626577828	0.2293465973686354	0.17623123972470658	0.0813430307227234	0.04739841938563449	0.3531462318522863	0.33370313426610015	-0.14592705347235677	0.09500368545061579	0.5301556703995971	0.45983812758272835	0.62347720341223	0.43237233080479304	0.13420488915261103	0.26421869587028946	0.47319426910033213	0.25071905114981563	-0.16090889697507182	0.2798746200458383	0.38374744759539503	0.5102860501081395	0.3592514695273891	0.027523189721639935	0.42104831470756643	0.15168664704803841	0.488747872680997	0.3861399916346474	0.2350960041387048	0.21072646419716162	0.16240714706497242
Gide_Cell_2019.iP17.ar.895	0.3675006548978114	0.1856835367246381	0.4093080710971985	0.35629415538930015	0.29012924545151375	0.08416499859013954	0.3338655685615787	0.1208252547022413	0.2862149569889428	0.24546104533549803	0.2625032445876728	0.33598014218871103	0.39325591471473376	0.4400665383838838	0.10542339232952051	0.09703385312898971	0.2882241472768925	0.40403134102912275	0.30881231891184924	0.2660866754438867	0.20203859683005854	0.29068911131865877	0.17652182778158212	0.12014126882520261	0.08555111520000849	0.3760550068912064	0.3443107808821986	-0.17804993218904633	0.18782469683912778	0.4844688378394924	0.421400465187084	0.5753677835848983	0.3242799161748708	0.1840405732907932	0.32568520414128105	0.438488484157709	0.24647583562257247	-0.15692458369815446	0.2727946866590073	0.3586993282611217	0.5043360224440794	0.33585108793818796	-0.03289727211576333	0.4585893248268582	0.19455841866611515	0.4605439619075449	0.45877250616020926	0.24921843615425687	0.250886480302497	0.15924067093397773
Gide_Cell_2019.iP19.ar.896	0.33430617610511243	0.3551635608877559	0.4137766678126811	0.2815983533551883	0.2451515517023191	0.11614828893404625	0.3541308046294039	0.13112274290736073	0.32200955084900257	0.22455876109563885	0.32777688060413085	0.34713822844717196	0.4179252189019169	0.33073886606591757	0.13755844844625378	0.12841118856755623	0.30247122963268797	0.43771813229118367	0.2685585628664012	0.22315386493126452	0.23240756551379868	0.2585212961031726	0.23432275444326345	0.21255644457700257	0.15994572744963	0.48338326195954057	0.4669864094044721	-0.15933755498473	0.1915657813878297	0.49624151900977925	0.44522045114919273	0.5805528294369526	0.36086205632568674	0.12640660957840652	0.2710069709527599	0.4437029035706644	0.26578736955734206	-0.16351597600743015	0.2713302765915035	0.38597265114682383	0.5138001182258293	0.3718799783240843	-0.024300885856329082	0.4311188388685166	0.24842443810231518	0.47920643171865646	0.4135640508157891	0.2737406763315385	0.21670460843728934	0.15875512282892038
Gide_Cell_2019.iP19.ar.897	0.33089299286022383	0.27122617752169687	0.41007195337665314	0.30298953620347585	0.2723327258205178	0.09568181288169565	0.3236751818628738	0.1256778250246248	0.30916700257900354	0.19448948501732433	0.2698061517039078	0.3371947408511359	0.3679749544692998	0.3086860426349442	0.14829625528513402	0.11285060241110005	0.28313649149127035	0.38484715925041346	0.2544394178292687	0.30042558808747943	0.2347354836308569	0.23708441634619776	0.2035431723149252	0.14998066432929705	0.09405250872974506	0.36317858746233084	0.3496465726045071	-0.15173139514670347	0.1665661872255659	0.4818584804970467	0.4194095811200928	0.5625994933748606	0.347890585293107	0.14617241103712988	0.3064196471517239	0.42771432304027335	0.26688910200983823	-0.132509225825927	0.25272678536097637	0.37292304684593086	0.5097964793562971	0.33803921713997753	-0.015395593845837732	0.43433765567746674	0.17391938433006035	0.4618031722711605	0.4365193280247781	0.2526851427081391	0.2595208328413654	0.13549683480490834
Gide_Cell_2019.iP20.ar.899	0.2848998144203957	0.3837534998245108	0.38519330882743397	0.17798803570218433	0.2437026552176521	0.08221129500405122	0.3139234802865437	0.10366471313638877	0.21987017210211252	0.09990911158332766	0.31756070410515275	0.2774486938076435	0.3138574187981387	0.20969118487158478	0.10109493900312307	0.06290873496917314	0.2248639042575208	0.34719408265781093	0.1831615131161745	0.16803848288049958	0.2107396454445079	0.19867078118386927	0.26042710888677095	0.25205339662160914	0.14963016910341462	0.4626133140626588	0.4492020895438012	-0.16347522940628237	0.17813818782750582	0.472935254554804	0.3513426120309038	0.49208137746887703	0.22782596623224888	0.08722237149411487	0.27044492130189524	0.3615600752916736	0.24826803715016516	-0.1634975920270097	0.22980447280963867	0.3889001202268532	0.46184240972119706	0.3256435877327065	-0.03732233806287748	0.39644102533523046	0.21017182452324598	0.4160514385242192	0.4006159698029557	0.201828024561906	0.27879040173110564	0.11247037046078283
Gide_Cell_2019.iP21.ar.900	0.33098107906708446	0.35654586554670037	0.44649588983840927	0.3244627668410342	0.26221083593243644	0.1414679397475976	0.3962069686940546	0.08530452203951934	0.32542119138442605	0.21404632286808717	0.34192766124515384	0.3040716968150774	0.43304379671075427	0.42428461244323723	0.12241340235269416	0.12520264698398018	0.269012353373048	0.4655094713720491	0.2874116802640864	0.2524671935461012	0.2105155312393799	0.30134100632596317	0.25801285230605897	0.2380786500679955	0.19118192365357317	0.43586892590135673	0.4402717321147253	-0.18527066320856087	0.22884004219504045	0.5158378605936952	0.46050989085076277	0.5815171893253387	0.33760151046539727	0.13592967732827174	0.3027507195519286	0.4027460328302625	0.289955047741831	-0.11653040271756075	0.25724642183251833	0.38691529091429916	0.494523332254656	0.34054111005957105	-0.010235897911844843	0.4673876584892373	0.3045430974877833	0.4804850062173317	0.45347332308344707	0.25913053570196914	0.252986306585024	0.13964019486774687
Gide_Cell_2019.iP23.ar.901	0.37366247457593593	0.16478795537429503	0.4137879679580557	0.2934332374244309	0.23457968061880158	0.06698276241669313	0.3117682985276469	0.08768714874082657	0.301258191596	0.12824182546701254	0.21939673608144944	0.37811689542064697	0.4320444922638196	0.25613452653433755	0.12533147699631367	0.11067401720303431	0.31930614992484563	0.4446497575510194	0.30278052643268283	0.2937095068367747	0.26031263857563924	0.24780025441052775	0.15756515166535665	0.06451816946622098	0.0329274513753819	0.3287368153285075	0.2775153303557148	-0.19324427929032187	0.10253654031285656	0.4830450346672008	0.4703118598989606	0.6217445527571291	0.4222537792389469	0.13594527442082027	0.2969504860365296	0.5278265421412797	0.2501924228396647	-0.09773032591507876	0.27249886984848903	0.3653187316412781	0.5409551490801651	0.3737131510323145	0.0210272323409031	0.4159013453966366	0.14674498979481002	0.5068288954593444	0.39472430542544346	0.2775742886966619	0.2597777753283518	0.1403109366119427
Gide_Cell_2019.iP24.ar.902	0.39267152503273195	0.2591758062399412	0.45293096941169414	0.33379943416501473	0.2681832177648462	0.09394849476515972	0.3488805951963205	0.16092744922083616	0.3443136261275999	0.2462239387579869	0.29318175297662724	0.3310368741445825	0.39616057642380265	0.3560009213850682	0.17404691763974695	0.14278791289607487	0.3348962372010859	0.41175354469214404	0.2894442978420429	0.2545263938792759	0.24436032451806355	0.2526706559577615	0.20357242277495627	0.1541138742934808	0.10351632931714023	0.41546758162319225	0.38432521196757985	-0.15769539234211927	0.18496050357707652	0.49537337401129883	0.44172496035495185	0.559883573233176	0.3591533889962577	0.17997024394204883	0.3038054838215364	0.46834288561395876	0.2715643024818806	-0.14549804076829842	0.30361418005569596	0.36785555588909874	0.5193816771377653	0.3560575154644053	-0.021573350198506345	0.43137803148815335	0.20215601051376667	0.46694313975701923	0.44495699746883605	0.2757816384032276	0.21723155491471005	0.18007137578612656
Gide_Cell_2019.iP25.ar.903	0.32145781635220505	0.1303416692513283	0.38984382366389203	0.3155413844611796	0.24729989575144465	0.04227742192766007	0.3162162863581606	0.11720613389179292	0.2773481135702487	0.18070808331932953	0.19971664967085068	0.2879536583112837	0.3500761742868083	0.44419957641529173	0.09823093166955482	0.0638830371881969	0.2473558863921461	0.3873686085851315	0.2839309275747852	0.34424491250035066	0.1884050385119967	0.2614349795680964	0.17710090248978788	0.08127864218712026	0.06773782445612204	0.2727830830820092	0.2615140583879001	-0.17921114148867964	0.15341289701389313	0.49461183588310764	0.37926853783509945	0.5246121072119893	0.2650541980896292	0.14452507146153687	0.2938028139491803	0.3795006575540402	0.23330324804589483	-0.05506863540899941	0.2489612181837889	0.32050175780901674	0.5012512089661765	0.288362556485617	-0.009878273230276235	0.4628069221306462	0.19504182703114792	0.445358268204449	0.48046132441585765	0.18163220403112515	0.23016485862593472	0.09544020458448008
Gide_Cell_2019.iP26.ar.904	0.3671340661449002	0.30455401661254466	0.3947316153395902	0.3237674301019636	0.29830352024451373	0.08223923338137669	0.3819752930153331	0.08241847302638676	0.29398321371861935	0.17703939721168538	0.29284455791883307	0.3353842729722538	0.46469365522539524	0.3304897237947045	0.14842066262379083	0.11361217775389015	0.30306242173722603	0.491076700496724	0.2934592034595538	0.33739092823910016	0.2107792652397863	0.2977019485407007	0.23128669138590174	0.1655202892453529	0.10350469213739123	0.41710975842860637	0.39880247375835015	-0.1505200064066915	0.1664557808760412	0.552961115446564	0.43995350026197805	0.6020998124083157	0.41244684389345765	0.31338454371856783	0.35132036651276266	0.44240223091960307	0.28412727826452355	-0.14102980400841947	0.260860067285789	0.402507365387035	0.47737607962403444	0.3752327411425009	0.018288105467668722	0.4380279341581928	0.26141557023493195	0.462565333106777	0.42980604103559067	0.2751285730993783	0.28845856174370776	0.14409050380760213
Gide_Cell_2019.iP27.ar.905	0.35579249457622997	0.374261121880617	0.403748856770534	0.3191717805183024	0.2733815822289602	0.1288582952616211	0.37521518147615307	0.12975378460639245	0.34600560885585785	0.27638553601834853	0.3675113475869342	0.3583947103292921	0.4620407313715603	0.34100947993739533	0.14934734358616233	0.14686880372385652	0.31058772088570397	0.4735071789304288	0.27576750233988867	0.212864239920942	0.23643128901870245	0.246412923038586	0.2476261914603668	0.23517366024672662	0.19405463410163054	0.5321410662071191	0.5078845841545598	-0.15285691824961384	0.2183217703629672	0.5211801973617834	0.46318199872357346	0.6100918965054861	0.3821363285682192	0.11873237620735766	0.25813761486858383	0.4686181476836416	0.263185090861701	-0.14622353837369403	0.28556205678380064	0.3981051916278299	0.5168767485127874	0.3742945507442796	-0.003137314337288946	0.445545448582258	0.25033255985301756	0.4756536308205825	0.41447468924866165	0.27944556726010256	0.1776233457723013	0.19023975459322792
Gide_Cell_2019.iP27.ar.906	0.35996174868472913	0.36144533443048255	0.4211361498270581	0.3189767014671243	0.26171337456623817	0.08759144744706115	0.3750964251768312	0.13377175614405515	0.3571098171778252	0.2626210981064674	0.3523099150434772	0.35837536364181166	0.4492847911654938	0.35939090378560806	0.14854186651863568	0.1393065065882954	0.3274570087909166	0.4618359459529072	0.2856773446034663	0.2235039006575058	0.2417150980643009	0.2645765493583376	0.2398256557931594	0.21866611950701526	0.17390551279359215	0.5198672488452003	0.4865005616138055	-0.16317066460417348	0.21677475155552858	0.5190526763122862	0.4635432794773859	0.6079287526623771	0.36283787993640654	0.13049596824898138	0.25905756349299264	0.47501743447471795	0.26494611048132316	-0.15532664258453624	0.2899773029592103	0.39536791180320335	0.52479626537826	0.36329273605894274	3.8863402394485706e-4	0.44695688855504684	0.25383047785986357	0.48070593841222303	0.42551523038630484	0.2830677538754396	0.1758473180434948	0.18926087087372948
